Date,Close,Open,RoR
2017-09-26,51.88,52.12,-0.004604758250191767
2017-09-27,52.14,52.09,0.0009598771357265724
2017-09-28,51.56,52.05,-0.009414024975984533
2017-09-29,51.67,51.58,0.0017448623497480305
2017-10-02,50.58,51.64,-0.0205267234701782
2017-10-03,50.42,50.59,-0.003360347894840911
2017-10-04,49.98,50.16,-0.0035885167464114777
2017-10-05,50.79,49.88,0.018243785084202015
2017-10-06,49.29,50.75,-0.02876847290640396
2017-10-09,49.58,49.25,0.0067005076142131635
2017-10-10,50.92,49.55,0.02764883955600413
2017-10-11,51.3,50.94,0.007067137809187269
2017-10-12,50.6,51.0,-0.007843137254901933
2017-10-13,51.45,50.73,0.01419278533412194
2017-10-16,51.87,51.43,0.00855531790783585
2017-10-17,51.88,51.93,-0.0009628345850182391
2017-10-18,52.04,51.94,0.001925298421255322
2017-10-19,51.29,52.05,-0.014601344860710817
2017-10-20,51.84,51.42,0.008168028004667477
2017-10-23,51.9,52.07,-0.0032648357979643116
2017-10-24,52.47,51.89,0.011177490846020394
2017-10-25,52.18,52.56,-0.007229832572298374
2017-10-26,52.64,52.19,0.008622341444721265
2017-10-27,53.9,52.8,0.02083333333333336
2017-10-30,54.15,54.16,-0.000184638109305724
2017-10-31,54.38,54.08,0.0055473372781065875
2017-11-01,54.3,54.65,-0.00640439158279966
2017-11-02,54.54,54.28,0.00478997789240969
2017-11-03,55.64,54.73,0.01662707838479817
2017-11-06,57.35,55.97,0.02465606574950871
2017-11-07,57.2,57.27,-0.0012222804260520392
2017-11-08,56.81,56.96,-0.00263342696629211
2017-11-09,57.17,57.02,0.00263065591020692
2017-11-10,56.74,57.02,-0.004910557699052983
2017-11-13,56.76,56.9,-0.002460456942003525
2017-11-14,55.7,56.72,-0.017983074753173414
2017-11-15,55.33,55.06,0.004903741373047512
2017-11-16,55.14,55.3,-0.002893309222423085
2017-11-17,56.55,55.25,0.02352941176470583
2017-11-20,56.09,56.69,-0.010583877227024066
2017-11-21,56.83,56.38,0.00798155374246179
2017-11-22,58.02,58.05,-0.0005167958656329721
2017-11-24,58.95,58.54,0.0070037581141100735
2017-11-27,58.11,58.95,-0.014249363867684536
2017-11-28,57.99,57.86,0.0022468026270308084
2017-11-29,57.3,57.73,-0.007448467001558977
2017-11-30,57.4,57.41,-0.00017418568193691014
2017-12-01,58.36,57.42,0.016370602577499088
2017-12-04,57.47,58.32,-0.01457475994513034
2017-12-05,57.62,57.48,0.0024356297842728007
2017-12-06,55.96,57.45,-0.02593559617058315
2017-12-07,56.69,56.0,0.01232142857142853
2017-12-08,57.36,56.65,0.01253309796999119
2017-12-11,57.99,57.25,0.012925764192139772
2017-12-12,57.14,58.02,-0.015167183729748407
2017-12-13,56.6,57.45,-0.01479547432550046
2017-12-14,57.04,56.7,0.005996472663139264
2017-12-15,57.3,57.15,0.002624671916010474
2017-12-18,57.16,57.37,-0.003660449712393252
2017-12-19,57.46,57.3,0.0027923211169285115
2017-12-20,58.09,57.66,0.00745750953867511
2017-12-21,58.36,58.02,0.005860048259220894
2017-12-22,58.47,58.21,0.0044665864971654015
2017-12-26,59.97,58.4,0.02688356164383562
2017-12-27,59.64,59.79,-0.00250878073256395
2017-12-28,59.84,59.53,0.005207458424323908
2017-12-29,60.42,59.91,0.008512769153730683
2018-01-02,60.37,60.2,0.002823920265780641
2018-01-03,61.63,60.39,0.020533200861069745
2018-01-04,62.01,61.96,0.0008069722401548928
2018-01-05,61.44,61.9,-0.007431340872374812
2018-01-08,61.73,61.61,0.0019477357571822341
2018-01-09,62.96,61.92,0.016795865633074922
2018-01-10,63.57,63.41,0.002523261315250019
2018-01-11,63.8,63.5,0.0047244094488188525
2018-01-12,64.3,64.43,-0.0020176936209841635
2018-01-16,63.73,64.8,-0.01651234567901235
2018-01-17,63.97,63.89,0.0012521521364845562
2018-01-18,63.95,64.07,-0.0018729514593411947
2018-01-19,63.37,63.74,-0.005804832130530351
2018-01-22,63.49,63.61,-0.0018864958339883265
2018-01-23,64.47,63.88,0.009236067626800192
2018-01-24,65.61,64.42,0.01847252406085063
2018-01-25,65.51,65.88,-0.0056162720097144864
2018-01-26,66.14,65.25,0.013639846743295029
2018-01-29,65.56,66.18,-0.009368389241462745
2018-01-30,64.5,65.53,-0.01571799175949948
2018-01-31,64.73,64.03,0.010932375449008321
2018-02-01,65.8,64.76,0.016059295861642866
2018-02-02,65.45,65.99,-0.008183058039096714
2018-02-05,64.15,65.1,-0.014592933947772484
2018-02-06,63.39,63.43,-0.0006306164275579245
2018-02-07,61.79,63.92,-0.03332290362953696
2018-02-08,61.15,61.7,-0.008914100486223731
2018-02-09,59.2,60.43,-0.020354128744001273
2018-02-12,59.29,59.12,0.00287550744248988
2018-02-13,59.19,59.35,-0.002695871946082623
2018-02-14,60.6,58.98,0.027466937945066203
2018-02-15,61.34,60.71,0.01037720309668922
2018-02-16,61.68,61.63,0.0008112932013629265
2018-02-20,61.9,62.5,-0.009600000000000023
2018-02-21,61.68,61.63,0.0008112932013629265
2018-02-22,62.77,61.34,0.023312683403977824
2018-02-23,63.55,62.6,0.015175718849840187
2018-02-26,63.91,63.6,0.004874213836477912
2018-02-27,63.01,64.06,-0.016390883546675058
2018-02-28,61.64,62.79,-0.01831501831501829
2018-03-01,60.99,61.55,-0.009098294069861823
2018-03-02,61.25,61.34,-0.0014672318226280308
2018-03-05,62.57,61.55,0.016571892770105658
2018-03-06,62.6,62.58,0.00031959092361781924
2018-03-07,61.15,62.3,-0.01845906902086675
2018-03-08,60.12,61.33,-0.01972933311593023
2018-03-09,62.04,60.27,0.029367844698855086
2018-03-12,61.36,62.1,-0.011916264090177165
2018-03-13,60.71,61.37,-0.010754440280267176
2018-03-14,60.96,60.87,0.0014785608674224317
2018-03-15,61.19,60.95,0.003937653814602049
2018-03-16,62.34,61.19,0.01879392057525749
2018-03-19,62.06,62.23,-0.002731801381970024
2018-03-20,63.4,62.1,0.02093397745571654
2018-03-21,65.17,63.72,0.022755806654111786
2018-03-22,64.3,65.5,-0.018320610687022943
2018-03-23,65.88,64.28,0.024891101431238242
2018-03-26,65.55,65.9,-0.005311077389984954
2018-03-27,65.25,65.53,-0.004272852128795988
2018-03-28,64.38,64.7,-0.00494590417310676
2018-03-29,64.94,64.69,0.00386458494357706
2018-04-02,63.01,64.91,-0.029271298721306405
2018-04-03,63.51,62.89,0.009858483065670177
2018-04-04,63.37,63.59,-0.0034596634690990087
2018-04-05,63.54,63.6,-0.00094339622641513
2018-04-06,62.06,63.7,-0.02574568288854004
2018-04-09,63.42,62.0,0.02290322580645164
2018-04-10,65.51,63.3,0.03491311216429713
2018-04-11,66.82,65.59,0.01875285866747964
2018-04-12,67.07,66.75,0.004794007490636602
2018-04-13,67.39,67.18,0.0031259303364095524
2018-04-16,66.22,67.24,-0.015169541939321775
2018-04-17,66.52,66.42,0.0015055706112615825
2018-04-18,68.47,66.68,0.02684463107378512
2018-04-19,68.29,68.75,-0.006690909090909
2018-04-20,68.4,68.26,0.002050981541166138
2018-04-23,68.64,68.22,0.006156552330694836
2018-04-24,67.7,68.95,-0.018129079042784626
2018-04-25,68.05,67.75,0.004428044280442763
2018-04-26,68.19,68.03,0.0023519035719534996
2018-04-27,68.1,68.21,-0.0016126667644040381
2018-04-30,68.57,68.15,0.006162876008803925
2018-05-01,67.25,68.56,-0.019107351225204232
2018-05-02,67.93,67.49,0.006519484368054704
2018-05-03,68.43,67.68,0.011081560283687942
2018-05-04,69.72,68.5,0.017810218978102175
2018-05-07,70.73,69.85,0.012598425196850532
2018-05-08,69.06,70.03,-0.013851206625731813
2018-05-09,71.14,70.05,0.015560314061384774
2018-05-10,71.36,71.23,0.001825073704899557
2018-05-11,70.7,71.45,-0.010496850944716585
2018-05-14,70.96,70.54,0.005954068613552416
2018-05-15,71.31,71.15,0.0022487702037947517
2018-05-16,71.49,71.02,0.006617854125598407
2018-05-17,71.49,71.56,-0.0009782001117944017
2018-05-18,71.28,71.6,-0.004469273743016665
2018-05-21,72.24,71.47,0.010773751224289856
2018-05-22,72.2,72.62,-0.005783530707794019
2018-05-23,71.84,72.11,-0.0037442795728747195
2018-05-24,70.71,71.83,-0.01559237087567875
2018-05-25,67.88,67.55,0.0048852701702442386
2018-05-29,66.73,66.49,0.0036095653481727948
2018-05-30,68.21,66.85,0.020344053851907247
2018-05-31,67.04,68.24,-0.01758499413833512
2018-06-01,65.81,67.07,-0.018786342627105875
2018-06-04,64.75,65.71,-0.01460964845533395
2018-06-05,65.52,64.94,0.008931321219587285
2018-06-06,64.73,65.51,-0.011906579148221661
2018-06-07,65.95,65.07,0.013523897341324876
2018-06-08,65.74,65.98,-0.0036374658987573367
2018-06-11,66.1,65.56,0.008236729713239658
2018-06-12,66.36,66.05,0.004693414080242275
2018-06-13,66.64,66.01,0.009544008483563026
2018-06-14,66.89,66.62,0.004052836985890063
2018-06-15,65.06,67.0,-0.02895522388059698
2018-06-18,65.85,64.4,0.02251552795031038
2018-06-19,65.07,65.82,-0.0113947128532361
2018-06-20,66.22,65.11,0.017048072492704645
2018-06-21,65.54,65.34,0.0030609121518212863
2018-06-22,68.58,65.93,0.040194145305627045
2018-06-25,68.08,68.75,-0.009745454545454571
2018-06-26,70.53,68.21,0.03401260812197636
2018-06-27,72.76,70.68,0.029428409734012423
2018-06-28,73.45,72.27,0.0163276601632767
2018-06-29,74.15,73.33,0.011182326469385074
2018-07-02,73.94,73.62,0.0043466449334419064
2018-07-03,74.14,74.23,-0.0012124477973865474
2018-07-05,72.94,74.35,-0.0189643577673167
2018-07-06,73.8,73.16,0.008747949699289237
2018-07-09,73.85,73.87,-0.00027074590496832583
2018-07-10,74.11,74.04,0.0009454349000539326
2018-07-11,70.38,74.2,-0.05148247978436667
2018-07-12,70.33,70.6,-0.0038243626062322384
2018-07-13,71.01,70.38,0.008951406649616507
2018-07-16,68.06,70.52,-0.034883720930232474
2018-07-17,68.08,68.03,0.0007349698662354426
2018-07-18,68.76,67.61,0.01700931814820301
2018-07-19,69.46,69.0,0.006666666666666576
2018-07-20,68.26,69.39,-0.016284767257529836
2018-07-23,67.89,68.17,-0.004107378612292814
2018-07-24,68.52,67.8,0.010619469026548657
2018-07-25,69.3,68.77,0.007706848916678801
2018-07-26,69.61,69.38,0.0033150763908908042
2018-07-27,68.69,69.58,-0.012791031905720044
2018-07-30,70.13,69.01,0.016229531951890887
2018-07-31,68.76,70.05,-0.018415417558886395
2018-08-01,67.66,68.43,-0.011252374689463834
2018-08-02,68.96,67.86,0.01620984379605061
2018-08-03,68.49,68.99,-0.007247427163357009
2018-08-06,69.01,68.65,0.0052439912600145576
2018-08-07,69.17,68.9,0.003918722786647257
2018-08-08,66.94,69.09,-0.031118830510927856
2018-08-09,66.81,66.79,0.00029944602485396045
2018-08-10,67.63,66.74,0.013335331135750684
2018-08-13,67.2,67.78,-0.008557096488639691
2018-08-14,67.04,67.42,-0.005636309700385575
2018-08-15,65.01,66.62,-0.024166916841789243
2018-08-16,65.46,64.95,0.007852193995380922
2018-08-17,65.91,65.47,0.006720635405529215
2018-08-20,66.43,65.91,0.007889546351084967
2018-08-21,67.35,66.62,0.010957670369258326
2018-08-22,67.86,66.08,0.026937046004842632
2018-08-23,67.83,68.07,-0.0035257822829439533
2018-08-24,68.72,67.9,0.012076583210603727
2018-08-27,68.87,68.57,0.004375091147732411
2018-08-28,68.53,68.93,-0.005802988539097717
2018-08-29,69.51,68.54,0.014152319813247721
2018-08-30,70.25,69.71,0.007746377851097494
2018-08-31,69.8,69.89,-0.001287737873801737
2018-09-04,69.87,70.12,-0.0035653166001140897
2018-09-05,68.72,69.43,-0.010226127034423273
2018-09-06,67.77,68.64,-0.012674825174825242
2018-09-07,67.75,67.88,-0.0019151443724218541
2018-09-10,67.54,67.82,-0.004128575641403523
2018-09-11,69.25,67.53,0.0254701614097438
2018-09-12,70.37,69.89,0.0068679353269423945
2018-09-13,68.59,70.24,-0.023490888382687806
2018-09-14,68.99,68.79,0.0029073993312979884
2018-09-17,68.91,68.93,-0.00029014942695503016
2018-09-18,69.85,68.8,0.015261627906976704
2018-09-19,71.12,69.71,0.0202266532778656
2018-09-20,70.8,71.39,-0.008264462809917402
2018-09-21,70.78,70.2,0.008262108262108237
2018-09-24,72.08,71.14,0.013213382063536656
2018-09-25,72.28,72.25,0.0004152249134948254
2018-09-26,71.57,72.09,-0.007213205715078516
2018-09-27,72.12,72.01,0.0015275656158866744
2018-09-28,73.25,72.18,0.014824050983651886
2018-10-01,75.3,73.29,0.02742529676627085
2018-10-02,75.23,75.42,-0.0025192256695836346
2018-10-03,76.41,75.12,0.017172523961661235
2018-10-04,74.33,76.18,-0.024284589131005622
2018-10-05,74.34,74.67,-0.004419445560466028
2018-10-08,74.29,74.4,-0.0014784946236559063
2018-10-09,74.96,74.21,0.01010645465570678
2018-10-10,73.17,74.66,-0.019957139030270493
2018-10-11,70.97,72.68,-0.02352779306549268
2018-10-12,71.34,70.99,0.004930271869277483
2018-10-15,71.78,71.85,-0.0009742519137090214
2018-10-16,71.92,71.72,0.002788622420524301
2018-10-17,69.75,72.17,-0.03353193847859223
2018-10-18,68.65,70.03,-0.019705840354133877
2018-10-19,69.12,68.68,0.006406523005241667
2018-10-22,69.17,69.41,-0.0034577150266531464
2018-10-23,66.43,69.55,-0.044859813084112014
2018-10-24,66.82,66.17,0.0098231827111983
2018-10-25,67.33,66.36,0.014617239300783588
2018-10-26,67.59,66.95,0.00955937266616879
2018-10-29,67.04,67.55,-0.007549962990377364
2018-10-30,66.18,66.68,-0.007498500299940011
2018-10-31,65.31,66.32,-0.015229191797346065
2018-11-01,63.69,64.88,-0.018341553637484555
2018-11-02,63.14,63.5,-0.005669291338582668
2018-11-05,63.1,62.99,0.0017463089379266459
2018-11-06,62.21,62.7,-0.007814992025518372
2018-11-07,61.67,61.74,-0.001133786848072567
2018-11-08,60.67,61.64,-0.01573653471771575
2018-11-09,60.19,60.75,-0.00921810699588481
2018-11-12,59.93,60.7,-0.01268533772652394
2018-11-13,55.69,58.88,-0.05417798913043486
2018-11-14,56.25,55.27,0.017731138049574758
2018-11-15,56.46,56.02,0.007854337736522629
2018-11-16,56.46,56.58,-0.0021208907741250872
2018-11-19,56.76,56.72,0.0007052186177714942
2018-11-20,53.43,57.39,-0.06900156821745951
2018-11-21,54.63,54.66,-0.0005488474204170149
2018-11-23,50.42,53.87,-0.06404306664191564
2018-11-26,51.63,50.62,0.019952587909917132
2018-11-27,51.56,51.54,0.00038804811796668855
2018-11-28,50.29,52.09,-0.03455557688615865
2018-11-29,51.45,50.31,0.022659511031604067
2018-11-30,50.93,51.27,-0.0066315584162278795
2018-12-03,52.95,52.45,0.009532888465204956
2018-12-04,53.25,53.13,0.00225861095426308
2018-12-05,52.89,52.59,0.00570450656018249
2018-12-06,51.49,52.93,-0.027205743434725066
2018-12-07,52.61,51.76,0.016421947449768187
2018-12-10,51.0,52.03,-0.019796271381895082
2018-12-11,51.65,50.89,0.014934171742975006
2018-12-12,51.15,51.95,-0.015399422521655519
2018-12-13,52.58,51.2,0.02695312499999991
2018-12-14,51.2,52.83,-0.030853681620291416
2018-12-17,49.88,51.25,-0.02673170731707312
2018-12-18,46.24,49.16,-0.059397884458909575
2018-12-19,47.2,45.93,0.027650772915305967
2018-12-20,45.88,47.39,-0.03186326229162266
2018-12-21,45.59,46.25,-0.014270270270270197
2018-12-24,42.53,45.45,-0.06424642464246429
2018-12-26,46.22,42.85,0.0786464410735122
2018-12-27,44.61,46.58,-0.04229282954057533
2018-12-28,45.33,45.44,-0.0024207746478873116
2018-12-31,45.41,45.22,0.004201680672268857
2019-01-02,46.54,45.8,0.016157205240174718
2019-01-03,47.09,46.26,0.017942066580198993
2019-01-04,47.96,46.9,0.022601279317697277
2019-01-07,48.52,48.3,0.004554865424430766
2019-01-08,49.78,48.73,0.021547301457008092
2019-01-09,52.36,49.8,0.05140562248995989
2019-01-10,52.59,52.18,0.007857416634726019
2019-01-11,51.59,52.28,-0.01319816373374135
2019-01-14,50.51,51.73,-0.02358399381403439
2019-01-15,52.11,50.78,0.02619141394249701
2019-01-16,52.31,52.0,0.005961538461538505
2019-01-17,52.07,52.3,-0.004397705544933019
2019-01-18,53.8,53.73,0.0013028103480364841
2019-01-22,52.57,53.73,-0.021589428624604442
2019-01-23,52.62,52.95,-0.006232294617563841
2019-01-24,53.13,52.45,0.012964728312678735
2019-01-25,53.69,53.17,0.009779951100244424
2019-01-28,51.99,53.56,-0.029312920089619124
2019-01-29,53.31,52.12,0.02283192632386809
2019-01-30,54.23,53.24,0.018595041322313953
2019-01-31,53.79,54.28,-0.009027266028002984
2019-02-01,55.26,54.01,0.023143862247731902
2019-02-04,54.56,55.32,-0.013738250180766414
2019-02-05,53.66,54.86,-0.02187386073642003
2019-02-06,54.01,53.73,0.0052112413921459365
2019-02-07,52.64,53.94,-0.024100852799406696
2019-02-08,52.72,52.59,0.0024719528427456826
2019-02-11,52.41,52.66,-0.00474743638435245
2019-02-12,53.1,52.47,0.012006861063464887
2019-02-13,53.9,53.35,0.01030927835051541
2019-02-14,54.41,53.96,0.008339510748702664
2019-02-15,55.59,55.78,-0.00340623879526708
2019-02-19,56.09,56.06,0.0005351409204424034
2019-02-20,56.92,55.94,0.017518770110833106
2019-02-21,56.96,57.24,-0.004891684136967176
2019-02-22,57.26,56.84,0.007389162561576259
2019-02-25,55.48,57.17,-0.029560958544691356
2019-02-26,55.5,55.46,0.0007212405337179796
2019-02-27,56.94,55.95,0.017694369973190256
2019-02-28,57.22,57.0,0.003859649122806998
2019-03-01,55.8,57.22,-0.02481649772806714
2019-03-04,56.59,55.83,0.013612753000179207
2019-03-05,56.56,56.45,0.001948627103631522
2019-03-06,56.22,56.28,-0.0010660980810234945
2019-03-07,56.66,56.2,0.008185053380782806
2019-03-08,56.07,56.43,-0.006379585326953738
2019-03-11,56.79,56.07,0.012841091492776865
2019-03-12,56.87,56.76,0.001937984496124021
2019-03-13,58.26,57.09,0.020493956910141786
2019-03-14,58.61,58.35,0.004455869751499537
2019-03-15,58.52,58.51,0.00017091095539232808
2019-03-18,59.09,58.45,0.010949529512403773
2019-03-19,59.03,59.01,0.0003389256058295734
2019-03-20,60.23,59.29,0.015854275594535297
2019-03-21,59.98,59.99,-0.00016669444907493108
2019-03-22,59.04,59.87,-0.013863370636378793
2019-03-25,58.82,58.98,-0.0027127839945743745
2019-03-26,59.94,59.12,0.013870094722598111
2019-03-27,59.41,60.03,-0.010328169248709055
2019-03-28,59.3,59.4,-0.0016835016835017075
2019-03-29,60.14,59.53,0.010246934318830832
2019-04-01,61.59,60.24,0.022410358565737074
2019-04-02,62.58,61.81,0.012457531143827794
2019-04-03,62.46,62.64,-0.0028735632183908002
2019-04-04,62.1,62.5,-0.006399999999999977
2019-04-05,63.08,62.18,0.014474107430041792
2019-04-08,64.4,63.33,0.01689562608558357
2019-04-09,63.98,64.4,-0.006521739130434918
2019-04-10,64.61,64.22,0.006072874493927134
2019-04-11,63.58,64.48,-0.013957816377171302
2019-04-12,63.89,63.71,0.0028253021503688545
2019-04-15,63.4,63.76,-0.005646173149309904
2019-04-16,64.05,63.57,0.007550731477111796
2019-04-17,63.76,64.32,-0.008706467661691468
2019-04-18,64.0,63.75,0.00392156862745098
2019-04-22,65.7,64.0,0.026562500000000044
2019-04-23,66.3,65.75,0.0083650190114068
2019-04-24,65.89,66.17,-0.004231524860208571
2019-04-25,65.21,65.81,-0.009117155447500509
2019-04-26,63.3,65.13,-0.028097650852141845
2019-04-29,63.5,62.95,0.008737092930897493
2019-04-30,63.91,63.58,0.005190311418685095
2019-05-01,63.6,63.4,0.0031545741324921586
2019-05-02,61.81,63.61,-0.028297437509825454
2019-05-03,61.94,61.55,0.006336311941510976
2019-05-06,62.25,61.43,0.013348526778447018
2019-05-07,61.4,62.17,-0.012385394884992811
2019-05-08,62.12,61.44,0.011067708333333329
2019-05-09,61.7,62.02,-0.005159625927120288
2019-05-10,61.66,61.64,0.0003244646333548998
2019-05-13,61.04,61.65,-0.009894566098945652
2019-05-14,61.78,60.86,0.015116661189615539
2019-05-15,62.02,61.37,0.01059149421541479
2019-05-16,62.87,62.12,0.012073406310367032
2019-05-17,62.76,63.12,-0.005703422053231931
2019-05-20,63.1,62.93,0.0027014142698236405
2019-05-21,62.99,63.22,-0.003638089212274547
2019-05-22,61.42,62.95,-0.024305003971405895
2019-05-23,57.91,61.31,-0.055455879954330545
2019-05-24,58.63,58.94,-0.00525958601968095
2019-05-28,59.14,59.23,-0.0015195002532499798
2019-05-29,58.81,59.07,-0.0044015574741831385
2019-05-30,56.59,59.12,-0.04279431664411357
2019-05-31,53.5,56.46,-0.052426496634785706
2019-06-03,53.25,53.42,-0.0031823287158367973
2019-06-04,53.48,52.89,0.011155227831348011
2019-06-05,51.68,52.86,-0.022323117669315166
2019-06-06,52.59,51.66,0.018002322880371794
2019-06-07,53.99,53.1,0.016760828625235414
2019-06-10,53.26,54.24,-0.01806784660766969
2019-06-11,53.27,53.43,-0.002994572337637967
2019-06-12,51.14,53.04,-0.03582202111613874
2019-06-13,52.28,51.07,0.023692970432739394
2019-06-14,52.51,52.18,0.006324262169413536
2019-06-17,51.93,52.5,-0.010857142857142862
2019-06-18,53.9,51.95,0.03753609239653505
2019-06-19,53.76,54.09,-0.0061009428729895615
2019-06-20,56.65,54.12,0.04674796747967482
2019-06-21,57.43,57.26,0.002968913726859967
2019-06-24,57.9,57.72,0.0031185031185031135
2019-06-25,57.83,57.74,0.0015587114651887132
2019-06-26,59.38,58.84,0.009177430319510523
2019-06-27,59.43,59.27,0.002699510713683087
2019-06-28,58.47,59.22,-0.012664640324214792
2019-07-01,59.09,59.27,-0.003036949552893533
2019-07-02,56.25,59.14,-0.04886709502874536
2019-07-03,57.34,57.38,-0.0006971070059253947
2019-07-05,57.51,56.75,0.013392070484581462
2019-07-08,57.66,57.77,-0.001904102475333331
2019-07-09,57.83,57.56,0.004690757470465531
2019-07-10,60.43,58.4,0.034760273972602763
2019-07-11,60.2,60.44,-0.003970880211780194
2019-07-12,60.21,60.46,-0.004134965266291763
2019-07-15,59.58,60.25,-0.011120331950207497
2019-07-16,57.62,59.26,-0.027674654066824175
2019-07-17,56.78,57.52,-0.012865090403338003
2019-07-18,55.3,56.6,-0.022968197879858734
2019-07-19,55.63,55.72,-0.0016152189519023027
2019-07-22,56.22,56.2,0.0003558718861209256
2019-07-23,56.77,56.17,0.010681858643403977
2019-07-24,55.88,57.23,-0.0235890267342302
2019-07-25,56.02,55.9,0.0021466905187836234
2019-07-26,56.2,55.93,0.004827462900053694
2019-07-29,56.87,56.2,0.011921708185053285
2019-07-30,58.05,57.07,0.017171894165060396
2019-07-31,58.58,58.34,0.004113815563935462
2019-08-01,53.95,57.85,-0.06741573033707862
2019-08-02,55.66,54.54,0.02053538687202049
2019-08-05,54.69,55.38,-0.012459371614301279
2019-08-06,53.63,54.95,-0.024021838034576894
2019-08-07,51.09,53.42,-0.04361662298764504
2019-08-08,52.54,52.33,0.004012994458245765
2019-08-09,54.5,52.88,0.03063540090771553
2019-08-12,54.93,54.32,0.011229749631811477
2019-08-13,57.1,54.73,0.04330348985930942
2019-08-14,55.23,56.74,-0.026612618963694133
